index,id,size,loc,rooms,bathrooms,year,price,crime,salary
4945,4945,710,1700,2,10,43,1762000,7,90
4946,4946,740,9897,3,10,81,1078000,10,20
4947,4947,270,4182,2,8,5,1506000,8,50
4948,4948,370,5466,10,4,42,1367000,3,80
4949,4949,170,1848,7,9,29,1026500,9,20
4950,4950,60,85,9,10,38,1154000,4,90
4951,4951,50,4187,11,2,45,782000,6,30
4952,4952,240,5749,11,2,26,1217000,7,40
4953,4953,270,1087,7,5,17,1494500,9,70
4954,4954,890,7419,1,5,29,1983500,8,70
4955,4955,420,6705,10,10,62,1040000,7,40
4956,4956,100,2322,11,4,91,353000,2,30
4957,4957,480,4977,7,6,59,1350000,2,90
4958,4958,740,9548,5,4,75,1262000,5,50
4959,4959,230,6598,1,2,15,1552000,6,90
4960,4960,610,6209,1,9,92,1055500,4,70
4961,4961,630,2412,11,11,21,1836500,2,80
4962,4962,580,5135,1,9,58,1140500,9,20
4963,4963,560,7953,2,3,19,1583500,4,40
4964,4964,260,3123,7,7,65,760500,10,20
4965,4965,490,1311,10,11,27,1610500,7,70
4966,4966,80,7145,7,7,20,985500,1,20
4967,4967,320,1191,1,9,23,1565500,6,90
4968,4968,640,7357,4,2,64,1365000,4,70
4969,4969,940,9743,8,5,68,1605500,9,60
4970,4970,350,975,4,9,1,1733500,9,70
4971,4971,580,7735,5,10,65,1165000,7,40
4972,4972,100,901,3,2,42,799000,5,20
4973,4973,260,3768,5,1,30,1120500,3,30
4974,4974,710,150,9,5,26,1936500,7,90
4975,4975,780,9272,1,2,28,1812000,4,60
4976,4976,160,335,2,4,80,769000,3,80
4977,4977,990,6098,9,3,44,1755500,1,40
4978,4978,110,1514,4,10,51,844000,9,40
4979,4979,310,5084,6,11,87,641500,10,30
4980,4980,780,2228,6,1,91,1351500,7,90
4981,4981,310,6559,10,4,77,1042000,10,90
4982,4982,320,4067,9,3,95,685500,3,60
4983,4983,970,3360,5,3,11,2351500,9,90
4984,4984,890,8599,6,9,87,1490500,4,90
4985,4985,440,4656,4,9,52,1173500,1,50
4986,4986,720,5151,3,10,57,1413000,3,50
4987,4987,610,4269,3,2,54,1509000,9,80
4988,4988,790,5884,2,6,13,1990000,7,60
4989,4989,690,2053,1,7,23,1774500,4,60
4990,4990,210,6026,5,8,76,689000,8,40
4991,4991,920,8419,9,4,83,1266000,5,30
4992,4992,380,417,3,5,25,1510500,7,70
4993,4993,110,5971,9,3,98,315500,7,30
4994,4994,720,8376,4,1,35,1654500,8,50
4995,4995,530,8901,3,3,7,1699500,9,40
4996,4996,310,2621,2,8,28,1326000,10,50
4997,4997,830,3721,6,10,14,1951000,2,50
4998,4998,120,3112,6,7,70,814500,9,70
4999,4999,80,1204,7,10,50,982000,10,70
5000,5000,950,496,1,10,50,1701000,1,50
5001,5001,770,4193,1,4,67,1393000,10,50
5002,5002,400,3065,5,5,17,1502500,5,50
5003,5003,740,1578,2,8,4,1936000,8,40
5004,5004,590,4766,3,10,46,1383000,1,50
5005,5005,170,7997,9,11,61,934500,4,70
5006,5006,140,6600,5,3,49,1026500,6,70
5007,5007,420,6045,8,5,45,1410500,8,80
5008,5008,430,9161,11,4,33,1283000,6,30
5009,5009,870,4711,4,6,35,1687000,4,30
5010,5010,560,7146,6,5,29,1743500,5,90
5011,5011,570,9332,4,1,87,1099500,1,80
5012,5012,320,7272,7,2,99,493000,3,30
5013,5013,70,863,1,11,63,841500,1,80
5014,5014,270,1760,10,2,39,1346000,3,90
5015,5015,720,9564,5,5,82,1097500,10,30
5016,5016,890,4366,6,4,53,1748000,8,70
5017,5017,550,1283,8,10,11,1813000,4,70
5018,5018,440,9049,11,4,99,563000,2,20
5019,5019,110,9699,8,1,54,813500,9,40
5020,5020,700,7026,3,2,56,1629000,9,90
5021,5021,550,2141,6,7,86,1189500,10,90
5022,5022,890,7293,11,6,33,1854000,8,50
5023,5023,650,5962,6,7,51,1494500,1,70
5024,5024,590,273,4,3,14,1645500,10,30
5025,5025,200,2709,10,7,31,1298500,1,80
5026,5026,750,3864,8,11,2,2078500,9,60
5027,5027,440,1486,8,10,32,1283000,2,30
5028,5028,880,2648,7,2,78,1258000,2,30
5029,5029,960,193,1,11,3,2401500,5,90
5030,5030,330,9617,7,10,41,1317000,9,70
5031,5031,830,8983,11,7,36,1644500,4,30
5032,5032,920,7803,2,9,17,2006500,2,50
5033,5033,300,55,6,6,33,1154000,7,30
5034,5034,200,3507,8,1,1,1413500,5,40
5035,5035,70,1696,4,4,2,1291000,9,40
5036,5036,130,8167,9,2,97,520000,2,70
5037,5037,720,3669,1,1,39,1756500,7,80
5038,5038,720,5702,3,10,25,1683000,3,40
5039,5039,410,8625,10,11,78,935500,10,50
5040,5040,930,4321,7,3,83,1553500,1,90
5041,5041,260,2386,10,3,58,921500,8,40
5042,5042,690,5271,3,11,32,1718500,10,60
5043,5043,280,6689,8,10,16,1553000,6,80
5044,5044,390,3768,8,1,47,1083500,3,30
5045,5045,300,7736,5,10,39,1395000,7,90
5046,5046,320,2978,6,6,66,1004000,9,60
5047,5047,980,963,10,9,56,1849500,5,80
5048,5048,80,1528,9,11,91,329500,1,30
5049,5049,190,308,5,1,74,860500,3,80
5050,5050,560,5462,8,4,47,1520000,6,80
5051,5051,670,6641,8,4,91,1245000,7,90
5052,5052,120,2194,2,8,23,1016000,6,20
5053,5053,320,3801,2,8,79,851000,5,60
5054,5054,860,4872,10,1,57,1495500,1,40
5055,5055,490,7805,4,1,1,1719500,9,40
5056,5056,580,553,10,5,4,1862500,4,60
5057,5057,210,7505,6,2,77,577000,8,20
5058,5058,740,4122,6,4,98,1228000,4,90
5059,5059,60,3999,2,7,67,740500,1,70
5060,5060,870,985,4,3,81,1285500,6,40
5061,5061,930,1827,5,4,64,1637000,10,60
5062,5062,990,7116,8,4,95,1280000,8,40
5063,5063,180,4693,3,9,15,1517500,8,90
5064,5064,290,102,6,5,39,1128500,6,40
5065,5065,490,6478,1,10,57,1126000,2,40
5066,5066,770,5366,4,8,40,1808000,8,80
5067,5067,440,7300,5,6,56,1293000,3,80
5068,5068,500,8433,6,7,22,1754500,5,90
5069,5069,940,4842,10,11,67,1595500,4,60
5070,5070,750,4991,2,1,20,1692500,10,20
5071,5071,320,4109,11,2,62,1057000,1,70
5072,5072,590,2230,2,5,41,1344500,4,30
5073,5073,910,1334,1,6,16,2089000,9,60
5074,5074,260,6558,10,4,20,1482000,4,80
5075,5075,50,4653,9,3,57,845500,3,70
5076,5076,180,5621,10,10,59,1000000,1,80
5077,5077,380,1402,7,2,59,948000,2,30
5078,5078,410,3783,2,11,56,987500,8,20
5079,5079,120,8370,4,4,3,1231000,9,20
5080,5080,80,684,3,3,89,389500,1,40
5081,5081,140,7299,5,6,28,1033000,5,30
5082,5082,830,6364,1,9,44,1870500,7,90
5083,5083,400,4960,11,10,28,1406000,6,50
5084,5084,710,4210,9,4,99,1076000,1,70
5085,5085,110,4456,7,7,10,1330500,4,60
5086,5086,550,5954,7,5,32,1389500,2,30
5087,5087,320,5388,3,9,42,1397500,10,90
5088,5088,960,9845,9,2,35,1815000,1,40
5089,5089,400,2618,10,4,44,1097000,7,20
5090,5090,220,9071,7,9,53,946500,1,50
5091,5091,150,7209,8,8,59,1047000,7,90
5092,5092,330,7199,11,5,69,843500,10,30
5093,5093,530,3908,10,9,93,859500,1,50
5094,5094,680,6490,5,4,26,1592000,5,30
5095,5095,590,6478,10,5,77,1032500,2,40
5096,5096,220,8801,5,5,85,667500,10,50
5097,5097,180,9865,11,10,8,1276000,4,30
5098,5098,230,8129,11,11,89,486500,8,20
5099,5099,510,8442,1,2,57,1162000,6,40
5100,5100,560,7064,7,4,79,1159000,8,70
5101,5101,580,155,8,11,68,1313500,2,80
5102,5102,90,5741,8,5,72,520500,10,20
5103,5103,900,8268,11,11,83,1371500,9,50
5104,5104,220,2597,9,3,81,525500,3,20
5105,5105,80,4495,9,7,89,537500,9,60
5106,5106,750,2191,4,1,62,1394500,4,50
5107,5107,110,8547,10,10,13,1365000,6,70
5108,5108,140,5094,9,4,22,1366000,9,80
5109,5109,790,3417,2,10,55,1422000,7,30
5110,5110,440,3982,4,4,56,1196000,4,60
5111,5111,120,3775,7,10,8,1302000,2,50
5112,5112,350,8892,8,4,94,595000,7,30
5113,5113,790,8053,9,11,73,1529500,3,90
5114,5114,470,2400,11,5,71,973500,2,40
5115,5115,260,3704,1,8,22,1440000,1,80
5116,5116,380,7177,7,5,61,984500,3,40
5117,5117,930,9014,5,2,99,1211000,5,50
5118,5118,830,5365,11,10,90,1196000,2,50
5119,5119,60,1931,11,3,19,1292500,4,80
5120,5120,920,8590,5,8,44,1679000,10,30
5121,5121,290,2238,4,4,46,996000,4,30
5122,5122,820,3206,4,11,27,1814500,3,50
5123,5123,80,3889,9,10,3,1244000,8,30
5124,5124,540,1014,4,9,5,1678500,8,30
5125,5125,380,7326,1,7,99,529500,9,20
5126,5126,210,4346,6,5,90,808500,10,90
5127,5127,980,9968,4,1,98,1299500,1,60
5128,5128,180,7950,3,2,82,549000,9,30
5129,5129,220,315,7,8,7,1411000,2,50
5130,5130,960,6375,6,4,65,1418000,2,20
5131,5131,210,5238,3,2,17,1244000,2,40
5132,5132,410,6015,2,2,80,928000,5,60
5133,5133,250,9273,3,11,35,1003500,1,20
5134,5134,390,5343,7,2,93,728000,4,50
5135,5135,680,2926,11,2,48,1372000,4,30
5136,5136,400,291,1,4,8,1663000,10,60
5137,5137,440,6600,9,9,32,1503500,6,70
5138,5138,960,9799,1,10,43,1721000,9,30
5139,5139,540,7581,1,8,46,1545000,4,90
5140,5140,330,308,11,4,1,1738000,3,80
5141,5141,290,2724,7,5,39,1379500,6,90
5142,5142,840,1345,10,11,61,1340500,1,20
5143,5143,690,8573,11,2,1,1972000,8,50
5144,5144,550,3907,7,8,71,1181000,8,60
5145,5145,600,9772,8,4,3,2000000,6,80
5146,5146,250,6260,3,7,97,671500,9,70
5147,5147,140,9246,8,10,75,778000,7,70
5148,5148,490,6905,10,3,28,1696500,7,90
5149,5149,600,4062,7,10,3,1732000,2,30
5150,5150,970,4351,1,8,28,2005000,4,60
5151,5151,960,2791,2,11,72,1407500,4,30
5152,5152,870,8246,7,8,40,1601000,6,20
5153,5153,220,8960,11,6,81,704000,8,50
5154,5154,630,6812,6,5,30,1458500,6,20
5155,5155,170,4536,10,3,88,511500,4,40
5156,5156,330,8410,11,1,18,1311500,2,30
5157,5157,350,5254,7,8,60,1021000,4,50
5158,5158,540,5085,11,5,98,923500,2,70
5159,5159,270,8189,3,4,64,940000,3,60
5160,5160,620,5638,8,1,56,1183500,5,20
5161,5161,410,9202,5,6,74,873000,1,40
5162,5162,760,8722,5,9,62,1489500,10,60
5163,5163,270,2175,1,8,11,1490000,7,60
5164,5164,780,9533,5,10,1,2180000,2,80
5165,5165,880,5690,6,1,24,1891500,1,50
5166,5166,390,2444,7,9,31,1571500,8,90
5167,5167,840,9658,2,10,15,1887000,10,30
5168,5168,260,2462,4,7,92,452500,3,20
5169,5169,200,5363,9,8,98,553000,6,60
5170,5170,560,9696,6,10,50,1381000,4,60
5171,5171,310,5101,2,6,76,850000,1,60
5172,5172,570,2825,5,7,38,1293500,1,20
5173,5173,280,8741,11,9,87,785500,4,70
5174,5174,160,3826,5,4,95,537000,6,60
5175,5175,720,5061,7,1,42,1692500,9,70
5176,5176,600,5602,9,6,77,1177000,9,60
5177,5177,880,5665,11,5,26,2118500,9,90
5178,5178,980,5052,9,7,22,1902500,8,20
5179,5179,900,3321,9,6,29,1922000,2,60
5180,5180,640,8051,10,7,60,1483500,8,80
5181,5181,920,5124,7,10,24,2097000,3,80
5182,5182,670,1650,2,1,69,1237500,3,50
5183,5183,350,52,9,5,63,1216500,9,90
5184,5184,80,4854,10,1,91,565500,9,70
5185,5185,210,8350,2,6,9,1510000,9,70
5186,5186,50,8648,1,7,38,1039500,5,70
5187,5187,230,7085,4,2,97,455000,10,30
5188,5188,240,1712,5,3,57,1121500,1,90
5189,5189,670,1865,11,8,98,1145000,10,80
5190,5190,150,656,4,8,66,758000,4,50
5191,5191,550,1898,7,10,68,1002000,6,20
5192,5192,480,8031,6,11,99,836500,9,60
5193,5193,410,4318,7,3,59,993500,5,30
5194,5194,450,6149,8,4,49,1460000,10,90
5195,5195,340,8834,9,5,23,1386500,5,50
5196,5196,270,8804,4,1,42,1294500,10,80
5197,5197,160,8919,11,8,46,965000,2,50
5198,5198,90,1824,11,8,98,380000,3,50
5199,5199,460,1138,10,9,66,1294500,8,90
5200,5200,790,8220,11,8,27,1840000,3,60
5201,5201,810,9024,2,9,85,1386500,6,80
5202,5202,210,1419,10,7,77,548500,1,20
5203,5203,680,1773,11,11,10,1791500,1,40
5204,5204,550,6677,9,7,27,1527500,9,40
5205,5205,150,5955,6,2,90,397000,10,20
5206,5206,710,6711,9,3,58,1405500,5,50
5207,5207,480,8235,5,8,50,1244000,3,50
5208,5208,110,7986,2,9,42,916500,6,40
5209,5209,410,9262,6,11,30,1566500,1,90
5210,5210,240,8120,7,6,38,985000,5,20
5211,5211,590,978,5,5,75,1312500,5,90
5212,5212,790,1072,10,8,96,1114000,6,50
5213,5213,110,3044,11,5,64,653500,6,30
5214,5214,390,4958,7,6,25,1565000,5,80
5215,5215,900,3867,8,8,88,1312000,8,50
5216,5216,810,2215,5,6,77,1183000,9,20
5217,5217,710,3978,11,6,78,1059000,5,20
5218,5218,920,860,8,4,66,1365000,1,20
5219,5219,130,6132,11,6,92,674000,2,90
5220,5220,830,5237,2,9,32,1836500,6,60
5221,5221,780,2366,9,8,94,1283000,8,80
5222,5222,800,4320,6,6,68,1504000,7,70
5223,5223,660,5950,1,4,41,1548000,1,60
5224,5224,90,6179,4,4,56,916000,8,70
5225,5225,960,8028,3,8,49,1697000,6,40
5226,5226,170,8272,4,9,4,1473500,9,60
5227,5227,430,6681,6,5,79,1133500,9,90
5228,5228,870,2601,7,3,58,1403500,3,20
5229,5229,740,8895,3,3,47,1399500,7,20
5230,5230,380,504,4,8,49,1203000,3,60
5231,5231,180,4305,11,7,71,824500,10,60
5232,5232,160,2271,5,5,22,1152500,3,40
5233,5233,620,1116,10,7,81,1153500,8,60
5234,5234,790,4534,9,6,8,2122000,2,80
5235,5235,430,9984,10,3,91,831500,2,60
5236,5236,790,5767,7,6,96,1155000,5,60
5237,5237,990,3472,11,8,15,2250000,1,80
5238,5238,440,453,5,6,49,1153000,1,40
5239,5239,900,6866,6,7,30,2004500,1,80
5240,5240,70,6320,9,10,34,889000,1,30
5241,5241,630,2640,8,7,36,1506500,7,40
5242,5242,930,6728,5,4,52,1587000,6,30
5243,5243,940,8436,5,5,90,1292500,1,50
5244,5244,600,1813,7,1,62,1137500,2,30
5245,5245,150,3414,6,2,93,532000,3,60
5246,5246,800,1359,4,8,12,2008000,6,60
5247,5247,250,704,2,2,34,1343000,8,80
5248,5248,270,2667,10,9,72,1054500,10,90
5249,5249,840,3987,5,5,94,1337500,8,80
5250,5250,500,9318,10,3,30,1341500,8,20
5251,5251,520,7237,10,9,85,999500,5,60
5252,5252,750,4609,5,6,2,2108000,6,70
5253,5253,730,6684,4,3,66,1425500,2,70
5254,5254,210,3604,8,6,48,1176000,9,80
5255,5255,680,3294,3,6,2,2026000,4,70
5256,5256,850,2380,8,4,67,1525000,9,60
5257,5257,140,6669,6,11,13,1346500,7,60
5258,5258,640,5403,8,7,84,1056500,1,50
5259,5259,710,9418,10,9,69,1354500,6,60
5260,5260,970,5981,8,1,21,1968500,2,40
5261,5261,220,1146,6,5,20,1463500,9,80
5262,5262,360,2592,11,7,92,789500,9,60
5263,5263,270,1966,4,2,50,980000,3,40
5264,5264,750,2516,10,10,6,1880000,7,30
5265,5265,150,240,10,2,85,436000,7,20
5266,5266,320,5217,10,7,65,958500,7,50
5267,5267,800,7735,1,10,45,1581000,7,40
5268,5268,480,2999,5,6,67,1168000,2,70
5269,5269,720,8827,2,2,60,1263000,10,20
5270,5270,920,9786,5,9,42,1764500,3,50
5271,5271,520,1372,2,9,59,1101500,5,30
5272,5272,720,3081,3,5,9,1900500,5,50
5273,5273,90,5772,7,7,47,1000500,6,70
5274,5274,790,1493,2,4,5,2149000,3,80
5275,5275,510,4560,2,5,17,1669500,7,60
5276,5276,180,447,7,1,45,1107500,6,70
5277,5277,270,9925,10,7,49,1198500,3,80
5278,5278,120,5589,5,8,35,1089000,4,60
5279,5279,140,7293,2,1,24,1182500,8,50
5280,5280,630,9238,4,9,4,1763500,5,30
5281,5281,670,2701,8,11,84,1053500,4,40
5282,5282,600,3658,2,7,42,1595500,4,80
5283,5283,250,4949,5,10,42,1185000,1,70
5284,5284,310,1868,3,10,28,1428000,10,70
5285,5285,700,9204,5,10,67,1435000,1,80
5286,5286,360,2844,4,5,27,1426500,8,60
5287,5287,120,4342,9,3,78,560500,4,40
5288,5288,340,3096,6,5,75,1028500,8,80
5289,5289,600,4447,7,3,67,1303500,5,70
5290,5290,730,7142,7,10,92,1287000,5,90
5291,5291,360,454,5,6,12,1628000,8,70
5292,5292,710,1697,5,5,83,1132500,1,50
5293,5293,180,1894,1,2,79,592000,2,40
5294,5294,200,1185,9,11,35,1284500,6,80
5295,5295,590,4408,4,8,80,1068000,6,50
5296,5296,650,8803,11,11,51,1446500,10,50
5297,5297,970,7540,4,4,4,2411000,7,90
5298,5298,240,6111,8,8,84,732000,6,60
5299,5299,390,8600,5,11,52,1245500,5,70
5300,5300,700,8456,11,4,28,1733000,2,60
5301,5301,470,4580,2,2,11,1543000,8,30
5302,5302,660,9207,6,9,28,1700500,4,60
5303,5303,760,6918,7,11,33,1722500,8,50
5304,5304,630,1477,1,8,75,1225000,10,60
5305,5305,410,558,7,8,43,1241000,2,50
5306,5306,80,7416,5,11,64,750500,2,60
5307,5307,720,5839,9,5,59,1466500,7,60
5308,5308,350,1275,3,8,12,1482000,1,50
5309,5309,830,9942,1,5,20,1988500,3,70
5310,5310,70,9171,9,6,9,1182000,10,30
5311,5311,530,8098,2,8,12,1736000,6,60
5312,5312,360,1307,11,10,77,1086000,8,90
5313,5313,570,4384,6,2,42,1412000,3,50
5314,5314,870,8411,8,11,92,1378500,5,80
5315,5315,230,7085,11,5,77,663500,10,30
5316,5316,590,7237,9,11,99,929500,5,60
5317,5317,330,5082,8,4,16,1525000,1,70
5318,5318,620,5913,10,8,4,1704000,4,20
5319,5319,700,8643,9,8,99,1123000,2,80
5320,5320,930,1852,5,7,39,2033500,9,90
5321,5321,70,7470,1,11,76,616500,2,60
5322,5322,210,5099,3,2,99,709000,9,90
5323,5323,450,6963,8,6,40,1266000,3,40
5324,5324,940,4503,5,8,64,1744000,9,80
5325,5325,580,1988,2,7,22,1580500,5,40
5326,5326,370,2501,9,4,49,1031000,10,20
5327,5327,150,4650,2,6,94,645000,8,80
5328,5328,350,8394,9,4,57,1096000,3,60
5329,5329,400,1022,10,10,4,1630000,3,50
5330,5330,420,3481,1,4,28,1338000,1,40
5331,5331,360,3296,4,6,32,1437000,10,70
5332,5332,830,6457,8,9,61,1552500,6,60
5333,5333,670,5411,5,6,42,1498000,10,40
5334,5334,560,3948,4,3,32,1460500,5,40
5335,5335,80,5585,11,2,36,1057000,7,60
5336,5336,870,7872,10,10,16,1950000,7,40
5337,5337,510,9733,9,6,50,1247000,7,40
5338,5338,670,2623,7,5,50,1604500,7,80
5339,5339,80,5764,3,11,97,358500,10,40
5340,5340,800,4447,2,6,73,1440000,5,70
5341,5341,540,3034,8,7,81,1231500,10,90
5342,5342,650,9565,2,6,96,815000,6,20
5343,5343,970,4390,3,11,1,2213500,1,50
5344,5344,330,3484,1,10,23,1481000,7,70
5345,5345,550,7132,3,8,77,1277000,10,90
5346,5346,330,1697,3,9,66,922500,1,50
5347,5347,320,3291,8,1,78,958500,4,80
5348,5348,900,2261,10,1,39,1765500,1,50
5349,5349,330,3961,2,5,4,1529500,9,40
5350,5350,80,8906,7,1,47,957500,10,60
5351,5351,540,523,1,4,66,1018000,9,20
5352,5352,870,3975,4,9,82,1313500,3,50
5353,5353,550,1817,2,10,83,1217000,10,90
5354,5354,330,6784,9,1,43,1324500,5,80
5355,5355,870,224,7,6,76,1605000,9,90
5356,5356,510,6542,9,6,19,1702000,6,70
5357,5357,840,5357,8,9,6,2232500,10,80
5358,5358,690,8131,7,4,67,1469000,10,80
5359,5359,130,6882,2,5,21,1209500,9,50
5360,5360,130,1591,10,9,25,1094500,2,40
5361,5361,750,4234,4,3,78,1105500,8,20
5362,5362,740,1218,4,5,51,1466500,8,40
5363,5363,660,4110,7,11,9,1742500,4,30
5364,5364,80,5057,2,6,66,910000,9,90
5365,5365,340,9550,6,9,29,1250500,10,30
5366,5366,170,6381,3,10,21,1168000,2,40
5367,5367,860,3996,1,1,61,1561500,4,60
5368,5368,660,228,3,8,28,1762000,7,70
5369,5369,720,8680,8,3,56,1344500,7,30
5370,5370,120,8157,9,1,73,819500,6,80
5371,5371,610,8621,2,8,81,986000,8,30
5372,5372,240,782,11,8,95,750000,1,90
5373,5373,420,9059,6,3,83,752500,3,30
5374,5374,170,7772,5,1,56,810500,1,40
5375,5375,540,292,1,8,67,1035000,4,30
5376,5376,780,9217,4,6,58,1402000,1,40
5377,5377,610,5742,1,10,80,1176000,4,70
5378,5378,610,3123,1,6,72,1034000,10,20
5379,5379,780,7646,7,10,96,1122000,10,50
5380,5380,470,7036,9,1,79,849500,4,30
5381,5381,250,4789,1,6,16,1199000,3,20
5382,5382,700,2578,10,9,74,1329500,3,70
5383,5383,560,5309,10,8,72,949000,1,20
5384,5384,190,3769,6,8,4,1400000,10,40
5385,5385,900,1616,7,1,95,1287500,8,60
5386,5386,430,453,6,11,28,1356500,1,40
5387,5387,730,502,2,3,41,1578500,3,50
5388,5388,920,9961,8,9,42,1832500,6,60
5389,5389,920,2439,1,5,3,2373500,8,90
5390,5390,380,3600,9,5,64,1036500,9,50
5391,5391,820,2618,11,11,11,1851500,7,20
5392,5392,140,8097,5,8,39,929000,6,30
5393,5393,870,6474,8,10,59,1508000,5,40
5394,5394,880,9446,4,7,91,1352500,7,70
5395,5395,690,31,4,1,86,1049500,5,40
5396,5396,490,595,6,9,59,1240500,8,60
5397,5397,380,9779,11,5,10,1718500,7,80
5398,5398,830,2537,8,7,53,1701500,10,70
5399,5399,840,6571,10,9,86,1204500,4,40
5400,5400,570,9966,2,1,12,1742500,10,50
5401,5401,580,3226,5,4,67,1267000,2,70
5402,5402,510,1586,2,10,74,1122000,1,70
5403,5403,910,6297,4,7,6,2317500,4,90
5404,5404,940,711,7,2,73,1483000,5,50
5405,5405,60,4510,3,11,73,493500,3,30
5406,5406,710,6750,9,8,76,1413000,2,90
5407,5407,540,5553,1,4,22,1683000,4,70
5408,5408,380,654,6,3,23,1417500,4,50
5409,5409,530,2139,5,1,28,1350500,1,20
5410,5410,650,6558,10,6,28,1793000,4,80
5411,5411,960,2351,10,4,10,2337000,5,90
5412,5412,350,1620,11,1,69,941500,6,50
5413,5413,370,2340,7,5,51,1314500,1,90
5414,5414,990,8437,8,1,77,1458500,8,40
5415,5415,640,2860,4,6,27,1522000,1,30
5416,5416,210,3883,5,2,45,1116000,2,70
5417,5417,980,4327,9,2,34,1805000,3,30
5418,5418,640,6760,5,4,32,1442000,5,20
5419,5419,750,3388,6,5,46,1668500,6,70
5420,5420,620,6277,9,4,25,1836000,3,90
5421,5421,870,2831,3,5,83,1515500,6,90
5422,5422,150,9152,6,2,26,1377000,8,90
5423,5423,460,309,10,2,27,1356000,3,30
5424,5424,80,1855,11,4,28,1103000,10,50
5425,5425,260,6285,1,11,76,671500,5,30
5426,5426,90,682,8,4,33,980000,4,40
5427,5427,360,1629,7,6,83,730000,10,30
5428,5428,490,1348,6,6,25,1539000,10,50
5429,5429,910,8872,11,8,76,1390000,7,40
5430,5430,930,4808,1,2,76,1337000,5,30
5431,5431,860,5805,7,11,60,1462500,10,30
5432,5432,470,1104,2,5,73,899500,3,30
5433,5433,630,6557,8,11,61,1358500,7,60
5434,5434,830,3112,10,1,68,1545500,9,70
5435,5435,600,2591,3,8,7,1902000,5,70
5436,5436,950,7579,11,4,57,1508000,5,20
5437,5437,900,5516,11,9,21,1835500,8,20
5438,5438,60,7728,9,2,64,640000,4,40
5439,5439,710,4518,6,4,94,948000,6,30
5440,5440,370,4071,5,7,76,848500,8,40
5441,5441,800,7078,2,2,75,1393000,10,60
5442,5442,60,8528,2,10,94,562000,9,80
5443,5443,480,3861,8,11,73,873500,4,20
5444,5444,50,9689,5,5,79,562500,1,60
5445,5445,410,883,6,4,81,788000,8,30
5446,5446,870,4493,10,9,52,1649500,9,50
5447,5447,200,5492,11,1,20,1426500,5,80
5448,5448,680,1143,4,4,73,1211000,3,50
5449,5449,710,6139,3,8,61,1427000,6,60
5450,5450,240,176,4,7,41,1057500,6,40
5451,5451,280,1945,8,3,32,1254500,9,50
5452,5452,320,142,5,11,37,1400500,10,80
5453,5453,320,5622,7,10,33,1407000,3,80
5454,5454,620,4716,9,4,29,1781000,10,80
5455,5455,230,2361,3,2,20,1369000,9,60
5456,5456,930,7043,7,2,27,2148000,8,90
5457,5457,310,341,5,4,89,607000,8,30
5458,5458,350,5923,10,8,70,854000,10,30
5459,5459,450,8493,4,8,14,1673000,3,70
5460,5460,870,4286,1,10,86,1246000,8,40
5461,5461,730,6638,8,7,46,1446500,5,30
5462,5462,470,1529,1,4,42,1368000,5,60
5463,5463,970,8345,2,4,68,1639000,1,70
5464,5464,200,7147,2,4,82,604000,6,40
5465,5465,590,56,2,3,63,1218500,3,50
5466,5466,350,3870,2,8,21,1606000,4,90
5467,5467,230,8997,4,5,35,1281500,1,80
5468,5468,800,266,1,3,66,1537500,1,80
5469,5469,60,2699,11,7,65,684500,4,50
5470,5470,290,8843,11,10,40,1111000,3,40
5471,5471,410,6402,1,9,34,1385500,4,60
5472,5472,210,3999,1,2,80,757000,1,70
5473,5473,130,7109,11,5,86,383500,2,20
5474,5474,530,3494,8,8,47,1402000,8,60
5475,5475,450,7167,3,10,69,1063000,1,60
5476,5476,430,2038,5,1,82,975500,4,70
5477,5477,520,9012,10,8,21,1484000,4,30
5478,5478,670,1756,8,8,12,1747000,9,30
5479,5479,340,926,2,1,83,637500,7,20
5480,5480,160,4156,11,4,44,1013000,8,50
5481,5481,700,603,8,10,61,1458000,3,70
5482,5482,690,9174,1,11,27,1756500,8,60
5483,5483,630,2500,10,11,78,1085500,6,40
5484,5484,300,2156,5,2,68,1011000,9,70
5485,5485,160,3663,11,1,49,1166500,9,90
5486,5486,810,8948,7,2,99,1318000,10,90
5487,5487,980,8909,5,10,84,1620000,6,90
5488,5488,920,6255,5,7,66,1463500,1,40
5489,5489,190,7882,5,6,26,1123000,9,30
5490,5490,500,8197,2,3,79,1193500,8,90
5491,5491,400,4019,10,3,78,811500,8,30
5492,5492,270,7300,10,10,73,960000,3,80
5493,5493,910,9831,5,11,62,1495500,1,40
5494,5494,520,4686,6,8,72,1060000,2,50
5495,5495,380,9017,11,2,34,1222000,6,30
5496,5496,770,6236,6,4,70,1178000,2,20
5497,5497,100,7295,11,11,24,991500,5,20
5498,5498,450,5224,1,4,25,1323000,6,20
5499,5499,800,3649,8,4,56,1615000,5,70
5500,5500,610,3815,9,11,12,1754500,2,50
5501,5501,520,2990,1,6,78,884000,10,20
5502,5502,990,3452,6,11,12,2031500,2,30
5503,5503,260,6936,6,11,71,916500,3,70
5504,5504,390,4977,1,3,64,1202500,2,90
5505,5505,870,3682,10,10,43,1565000,4,20
5506,5506,890,7017,1,3,38,1792500,8,50
5507,5507,220,235,1,4,99,603000,6,70
5508,5508,280,2198,6,11,79,811500,4,60
5509,5509,200,6445,6,9,99,435500,5,40
5510,5510,120,4541,6,6,49,789000,2,30
